Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request date,Request hour,Request day,Request hour timeslot,Drop date,Drop hour,Drop day,Drop hour timeslot
1823,City,,No Cars Available,2016-12-07 09:31:00,,2016-12-07,9,Wednesday,Late morning,,,,
1822,City,,No Cars Available,2016-12-07 09:31:00,,2016-12-07,9,Wednesday,Late morning,,,,
1824,City,,No Cars Available,2016-12-07 09:31:00,,2016-12-07,9,Wednesday,Late morning,,,,
1856,Airport,,No Cars Available,2016-12-07 09:45:00,,2016-12-07,9,Wednesday,Late morning,,,,
1847,City,,No Cars Available,2016-12-07 09:45:00,,2016-12-07,9,Wednesday,Late morning,,,,
1857,City,,No Cars Available,2016-12-07 09:46:00,,2016-12-07,9,Wednesday,Late morning,,,,
1855,City,,No Cars Available,2016-12-07 09:50:00,,2016-12-07,9,Wednesday,Late morning,,,,
1859,City,,No Cars Available,2016-12-07 09:54:00,,2016-12-07,9,Wednesday,Late morning,,,,
1862,Airport,,No Cars Available,2016-12-07 09:56:00,,2016-12-07,9,Wednesday,Late morning,,,,
1869,City,,No Cars Available,2016-12-07 09:57:00,,2016-12-07,9,Wednesday,Late morning,,,,
1878,City,,No Cars Available,2016-12-07 10:01:00,,2016-12-07,10,Wednesday,Late morning,,,,
1872,City,,No Cars Available,2016-12-07 10:02:00,,2016-12-07,10,Wednesday,Late morning,,,,
1879,City,,No Cars Available,2016-12-07 10:02:00,,2016-12-07,10,Wednesday,Late morning,,,,
1884,Airport,,No Cars Available,2016-12-07 10:09:00,,2016-12-07,10,Wednesday,Late morning,,,,
1892,Airport,,No Cars Available,2016-12-07 10:22:00,,2016-12-07,10,Wednesday,Late morning,,,,
1905,City,,No Cars Available,2016-12-07 10:33:00,,2016-12-07,10,Wednesday,Late morning,,,,
1904,City,,No Cars Available,2016-12-07 10:35:00,,2016-12-07,10,Wednesday,Late morning,,,,
1912,Airport,,No Cars Available,2016-12-07 10:44:00,,2016-12-07,10,Wednesday,Late morning,,,,
1913,Airport,,No Cars Available,2016-12-07 10:47:00,,2016-12-07,10,Wednesday,Late morning,,,,
1917,City,,No Cars Available,2016-12-07 10:50:00,,2016-12-07,10,Wednesday,Late morning,,,,
1922,Airport,,No Cars Available,2016-12-07 11:03:00,,2016-12-07,11,Wednesday,Late morning,,,,
1926,City,,No Cars Available,2016-12-07 11:10:00,,2016-12-07,11,Wednesday,Late morning,,,,
1936,City,,No Cars Available,2016-12-07 11:17:00,,2016-12-07,11,Wednesday,Late morning,,,,
1933,City,,No Cars Available,2016-12-07 11:21:00,,2016-12-07,11,Wednesday,Late morning,,,,
1943,City,,No Cars Available,2016-12-07 11:22:00,,2016-12-07,11,Wednesday,Late morning,,,,
1951,Airport,,No Cars Available,2016-12-07 11:29:00,,2016-12-07,11,Wednesday,Late morning,,,,
1944,City,,No Cars Available,2016-12-07 11:30:00,,2016-12-07,11,Wednesday,Late morning,,,,
1965,City,,No Cars Available,2016-12-07 11:59:00,,2016-12-07,11,Wednesday,Late morning,,,,
1964,City,,No Cars Available,2016-12-07 12:02:00,,2016-12-07,12,Wednesday,Late morning,,,,
1967,City,,No Cars Available,2016-12-07 12:10:00,,2016-12-07,12,Wednesday,Late morning,,,,
1970,Airport,,No Cars Available,2016-12-07 12:14:00,,2016-12-07,12,Wednesday,Late morning,,,,
1980,Airport,,No Cars Available,2016-12-07 12:23:00,,2016-12-07,12,Wednesday,Late morning,,,,
1987,City,,No Cars Available,2016-12-07 12:31:00,,2016-12-07,12,Wednesday,Late morning,,,,
1988,Airport,,No Cars Available,2016-12-07 12:33:00,,2016-12-07,12,Wednesday,Late morning,,,,
1990,City,,No Cars Available,2016-12-07 12:40:00,,2016-12-07,12,Wednesday,Late morning,,,,
1992,City,,No Cars Available,2016-12-07 12:44:00,,2016-12-07,12,Wednesday,Late morning,,,,
1998,City,,No Cars Available,2016-12-07 12:57:00,,2016-12-07,12,Wednesday,Late morning,,,,
2002,City,,No Cars Available,2016-12-07 13:06:00,,2016-12-07,13,Wednesday,Afternoon,,,,
2004,Airport,,No Cars Available,2016-12-07 13:20:00,,2016-12-07,13,Wednesday,Afternoon,,,,
2006,Airport,,No Cars Available,2016-12-07 13:22:00,,2016-12-07,13,Wednesday,Afternoon,,,,
2005,Airport,,No Cars Available,2016-12-07 13:22:00,,2016-12-07,13,Wednesday,Afternoon,,,,
2012,Airport,,No Cars Available,2016-12-07 13:28:00,,2016-12-07,13,Wednesday,Afternoon,,,,
2015,City,,No Cars Available,2016-12-07 13:39:00,,2016-12-07,13,Wednesday,Afternoon,,,,
2021,Airport,,No Cars Available,2016-12-07 13:47:00,,2016-12-07,13,Wednesday,Afternoon,,,,
2023,Airport,,No Cars Available,2016-12-07 13:53:00,,2016-12-07,13,Wednesday,Afternoon,,,,
2027,City,,No Cars Available,2016-12-07 14:09:00,,2016-12-07,14,Wednesday,Afternoon,,,,
2028,City,,No Cars Available,2016-12-07 14:13:00,,2016-12-07,14,Wednesday,Afternoon,,,,
2036,City,,No Cars Available,2016-12-07 14:18:00,,2016-12-07,14,Wednesday,Afternoon,,,,
2038,City,,No Cars Available,2016-12-07 14:26:00,,2016-12-07,14,Wednesday,Afternoon,,,,
2054,City,,No Cars Available,2016-12-07 14:48:00,,2016-12-07,14,Wednesday,Afternoon,,,,
2051,City,,No Cars Available,2016-12-07 14:48:00,,2016-12-07,14,Wednesday,Afternoon,,,,
2056,City,,No Cars Available,2016-12-07 14:57:00,,2016-12-07,14,Wednesday,Afternoon,,,,
2059,City,,No Cars Available,2016-12-07 14:59:00,,2016-12-07,14,Wednesday,Afternoon,,,,
2058,Airport,,No Cars Available,2016-12-07 15:04:00,,2016-12-07,15,Wednesday,Afternoon,,,,
2063,City,,No Cars Available,2016-12-07 15:08:00,,2016-12-07,15,Wednesday,Afternoon,,,,
2066,Airport,,No Cars Available,2016-12-07 15:12:00,,2016-12-07,15,Wednesday,Afternoon,,,,
2071,City,,No Cars Available,2016-12-07 15:19:00,,2016-12-07,15,Wednesday,Afternoon,,,,
2072,Airport,,No Cars Available,2016-12-07 15:21:00,,2016-12-07,15,Wednesday,Afternoon,,,,
2081,Airport,,No Cars Available,2016-12-07 15:37:00,,2016-12-07,15,Wednesday,Afternoon,,,,
2080,City,,No Cars Available,2016-12-07 15:39:00,,2016-12-07,15,Wednesday,Afternoon,,,,
2091,City,,No Cars Available,2016-12-07 15:53:00,,2016-12-07,15,Wednesday,Afternoon,,,,
2092,City,,No Cars Available,2016-12-07 15:55:00,,2016-12-07,15,Wednesday,Afternoon,,,,
2093,City,,No Cars Available,2016-12-07 15:56:00,,2016-12-07,15,Wednesday,Afternoon,,,,
2090,City,,No Cars Available,2016-12-07 15:57:00,,2016-12-07,15,Wednesday,Afternoon,,,,
2100,City,,No Cars Available,2016-12-07 16:08:00,,2016-12-07,16,Wednesday,Afternoon,,,,
2115,City,,No Cars Available,2016-12-07 16:41:00,,2016-12-07,16,Wednesday,Afternoon,,,,
2121,City,,No Cars Available,2016-12-07 16:48:00,,2016-12-07,16,Wednesday,Afternoon,,,,
2127,City,,No Cars Available,2016-12-07 17:02:00,,2016-12-07,17,Wednesday,Evening,,,,
2132,Airport,,No Cars Available,2016-12-07 17:06:00,,2016-12-07,17,Wednesday,Evening,,,,
2128,Airport,,No Cars Available,2016-12-07 17:06:00,,2016-12-07,17,Wednesday,Evening,,,,
2140,City,,No Cars Available,2016-12-07 17:09:00,,2016-12-07,17,Wednesday,Evening,,,,
2142,Airport,,No Cars Available,2016-12-07 17:13:00,,2016-12-07,17,Wednesday,Evening,,,,
2133,Airport,,No Cars Available,2016-12-07 17:16:00,,2016-12-07,17,Wednesday,Evening,,,,
2138,Airport,,No Cars Available,2016-12-07 17:17:00,,2016-12-07,17,Wednesday,Evening,,,,
2139,City,,No Cars Available,2016-12-07 17:17:00,,2016-12-07,17,Wednesday,Evening,,,,
2141,Airport,,No Cars Available,2016-12-07 17:18:00,,2016-12-07,17,Wednesday,Evening,,,,
2149,Airport,,No Cars Available,2016-12-07 17:18:00,,2016-12-07,17,Wednesday,Evening,,,,
2145,Airport,,No Cars Available,2016-12-07 17:19:00,,2016-12-07,17,Wednesday,Evening,,,,
2153,City,,No Cars Available,2016-12-07 17:19:00,,2016-12-07,17,Wednesday,Evening,,,,
2144,Airport,,No Cars Available,2016-12-07 17:21:00,,2016-12-07,17,Wednesday,Evening,,,,
2137,Airport,,No Cars Available,2016-12-07 17:22:00,,2016-12-07,17,Wednesday,Evening,,,,
2151,Airport,,No Cars Available,2016-12-07 17:23:00,,2016-12-07,17,Wednesday,Evening,,,,
2155,Airport,,No Cars Available,2016-12-07 17:23:00,,2016-12-07,17,Wednesday,Evening,,,,
2159,Airport,,No Cars Available,2016-12-07 17:25:00,,2016-12-07,17,Wednesday,Evening,,,,
2154,Airport,,No Cars Available,2016-12-07 17:26:00,,2016-12-07,17,Wednesday,Evening,,,,
2158,Airport,,No Cars Available,2016-12-07 17:26:00,,2016-12-07,17,Wednesday,Evening,,,,
2156,Airport,,No Cars Available,2016-12-07 17:27:00,,2016-12-07,17,Wednesday,Evening,,,,
2164,Airport,,No Cars Available,2016-12-07 17:28:00,,2016-12-07,17,Wednesday,Evening,,,,
2161,Airport,,No Cars Available,2016-12-07 17:29:00,,2016-12-07,17,Wednesday,Evening,,,,
2157,Airport,,No Cars Available,2016-12-07 17:30:00,,2016-12-07,17,Wednesday,Evening,,,,
2170,Airport,,No Cars Available,2016-12-07 17:35:00,,2016-12-07,17,Wednesday,Evening,,,,
2175,Airport,,No Cars Available,2016-12-07 17:35:00,,2016-12-07,17,Wednesday,Evening,,,,
2174,Airport,,No Cars Available,2016-12-07 17:36:00,,2016-12-07,17,Wednesday,Evening,,,,
2176,Airport,,No Cars Available,2016-12-07 17:37:00,,2016-12-07,17,Wednesday,Evening,,,,
2171,Airport,,No Cars Available,2016-12-07 17:38:00,,2016-12-07,17,Wednesday,Evening,,,,
2178,Airport,,No Cars Available,2016-12-07 17:38:00,,2016-12-07,17,Wednesday,Evening,,,,
2183,Airport,,No Cars Available,2016-12-07 17:40:00,,2016-12-07,17,Wednesday,Evening,,,,
2172,City,,No Cars Available,2016-12-07 17:40:00,,2016-12-07,17,Wednesday,Evening,,,,
2177,City,,No Cars Available,2016-12-07 17:41:00,,2016-12-07,17,Wednesday,Evening,,,,
2184,Airport,,No Cars Available,2016-12-07 17:42:00,,2016-12-07,17,Wednesday,Evening,,,,
2186,City,,No Cars Available,2016-12-07 17:43:00,,2016-12-07,17,Wednesday,Evening,,,,
2189,Airport,,No Cars Available,2016-12-07 17:43:00,,2016-12-07,17,Wednesday,Evening,,,,
2185,Airport,,No Cars Available,2016-12-07 17:43:00,,2016-12-07,17,Wednesday,Evening,,,,
2188,Airport,,No Cars Available,2016-12-07 17:46:00,,2016-12-07,17,Wednesday,Evening,,,,
2196,Airport,,No Cars Available,2016-12-07 17:46:00,,2016-12-07,17,Wednesday,Evening,,,,
2190,Airport,,No Cars Available,2016-12-07 17:46:00,,2016-12-07,17,Wednesday,Evening,,,,
2191,Airport,,No Cars Available,2016-12-07 17:46:00,,2016-12-07,17,Wednesday,Evening,,,,
2193,Airport,,No Cars Available,2016-12-07 17:47:00,,2016-12-07,17,Wednesday,Evening,,,,
2199,Airport,,No Cars Available,2016-12-07 17:47:00,,2016-12-07,17,Wednesday,Evening,,,,
2194,Airport,,No Cars Available,2016-12-07 17:48:00,,2016-12-07,17,Wednesday,Evening,,,,
2201,Airport,,No Cars Available,2016-12-07 17:49:00,,2016-12-07,17,Wednesday,Evening,,,,
2204,Airport,,No Cars Available,2016-12-07 17:51:00,,2016-12-07,17,Wednesday,Evening,,,,
2198,Airport,,No Cars Available,2016-12-07 17:51:00,,2016-12-07,17,Wednesday,Evening,,,,
2202,Airport,,No Cars Available,2016-12-07 17:52:00,,2016-12-07,17,Wednesday,Evening,,,,
2205,Airport,,No Cars Available,2016-12-07 17:54:00,,2016-12-07,17,Wednesday,Evening,,,,
2212,Airport,,No Cars Available,2016-12-07 17:56:00,,2016-12-07,17,Wednesday,Evening,,,,
2213,Airport,,No Cars Available,2016-12-07 17:58:00,,2016-12-07,17,Wednesday,Evening,,,,
2215,Airport,,No Cars Available,2016-12-07 17:59:00,,2016-12-07,17,Wednesday,Evening,,,,
2219,Airport,,No Cars Available,2016-12-07 18:00:00,,2016-12-07,18,Wednesday,Evening,,,,
2214,Airport,,No Cars Available,2016-12-07 18:01:00,,2016-12-07,18,Wednesday,Evening,,,,
2216,Airport,,No Cars Available,2016-12-07 18:02:00,,2016-12-07,18,Wednesday,Evening,,,,
2217,City,,No Cars Available,2016-12-07 18:02:00,,2016-12-07,18,Wednesday,Evening,,,,
2210,Airport,,No Cars Available,2016-12-07 18:03:00,,2016-12-07,18,Wednesday,Evening,,,,
2218,Airport,,No Cars Available,2016-12-07 18:04:00,,2016-12-07,18,Wednesday,Evening,,,,
2228,Airport,,No Cars Available,2016-12-07 18:06:00,,2016-12-07,18,Wednesday,Evening,,,,
2229,Airport,,No Cars Available,2016-12-07 18:08:00,,2016-12-07,18,Wednesday,Evening,,,,
2226,Airport,,No Cars Available,2016-12-07 18:08:00,,2016-12-07,18,Wednesday,Evening,,,,
2224,Airport,,No Cars Available,2016-12-07 18:08:00,,2016-12-07,18,Wednesday,Evening,,,,
2221,Airport,,No Cars Available,2016-12-07 18:09:00,,2016-12-07,18,Wednesday,Evening,,,,
2230,Airport,,No Cars Available,2016-12-07 18:10:00,,2016-12-07,18,Wednesday,Evening,,,,
2225,Airport,,No Cars Available,2016-12-07 18:11:00,,2016-12-07,18,Wednesday,Evening,,,,
2231,Airport,,No Cars Available,2016-12-07 18:11:00,,2016-12-07,18,Wednesday,Evening,,,,
2220,Airport,,No Cars Available,2016-12-07 18:12:00,,2016-12-07,18,Wednesday,Evening,,,,
2232,Airport,,No Cars Available,2016-12-07 18:13:00,,2016-12-07,18,Wednesday,Evening,,,,
2239,Airport,,No Cars Available,2016-12-07 18:14:00,,2016-12-07,18,Wednesday,Evening,,,,
2233,Airport,,No Cars Available,2016-12-07 18:16:00,,2016-12-07,18,Wednesday,Evening,,,,
2243,Airport,,No Cars Available,2016-12-07 18:16:00,,2016-12-07,18,Wednesday,Evening,,,,
2241,Airport,,No Cars Available,2016-12-07 18:17:00,,2016-12-07,18,Wednesday,Evening,,,,
2238,Airport,,No Cars Available,2016-12-07 18:20:00,,2016-12-07,18,Wednesday,Evening,,,,
2242,Airport,,No Cars Available,2016-12-07 18:20:00,,2016-12-07,18,Wednesday,Evening,,,,
2255,Airport,,No Cars Available,2016-12-07 18:21:00,,2016-12-07,18,Wednesday,Evening,,,,
2244,Airport,,No Cars Available,2016-12-07 18:22:00,,2016-12-07,18,Wednesday,Evening,,,,
2247,Airport,,No Cars Available,2016-12-07 18:24:00,,2016-12-07,18,Wednesday,Evening,,,,
2245,Airport,,No Cars Available,2016-12-07 18:24:00,,2016-12-07,18,Wednesday,Evening,,,,
2258,Airport,,No Cars Available,2016-12-07 18:25:00,,2016-12-07,18,Wednesday,Evening,,,,
2260,Airport,,No Cars Available,2016-12-07 18:25:00,,2016-12-07,18,Wednesday,Evening,,,,
2254,Airport,,No Cars Available,2016-12-07 18:25:00,,2016-12-07,18,Wednesday,Evening,,,,
2250,Airport,,No Cars Available,2016-12-07 18:26:00,,2016-12-07,18,Wednesday,Evening,,,,
2263,Airport,,No Cars Available,2016-12-07 18:27:00,,2016-12-07,18,Wednesday,Evening,,,,
2261,Airport,,No Cars Available,2016-12-07 18:28:00,,2016-12-07,18,Wednesday,Evening,,,,
2246,Airport,,No Cars Available,2016-12-07 18:30:00,,2016-12-07,18,Wednesday,Evening,,,,
2257,Airport,,No Cars Available,2016-12-07 18:30:00,,2016-12-07,18,Wednesday,Evening,,,,
2271,City,,No Cars Available,2016-12-07 18:32:00,,2016-12-07,18,Wednesday,Evening,,,,
2265,Airport,,No Cars Available,2016-12-07 18:32:00,,2016-12-07,18,Wednesday,Evening,,,,
2264,Airport,,No Cars Available,2016-12-07 18:32:00,,2016-12-07,18,Wednesday,Evening,,,,
2251,Airport,,No Cars Available,2016-12-07 18:32:00,,2016-12-07,18,Wednesday,Evening,,,,
2269,Airport,,No Cars Available,2016-12-07 18:33:00,,2016-12-07,18,Wednesday,Evening,,,,
2278,Airport,,No Cars Available,2016-12-07 18:36:00,,2016-12-07,18,Wednesday,Evening,,,,
2273,Airport,,No Cars Available,2016-12-07 18:36:00,,2016-12-07,18,Wednesday,Evening,,,,
2281,Airport,,No Cars Available,2016-12-07 18:36:00,,2016-12-07,18,Wednesday,Evening,,,,
2272,Airport,,No Cars Available,2016-12-07 18:39:00,,2016-12-07,18,Wednesday,Evening,,,,
2280,Airport,,No Cars Available,2016-12-07 18:40:00,,2016-12-07,18,Wednesday,Evening,,,,
2287,Airport,,No Cars Available,2016-12-07 18:40:00,,2016-12-07,18,Wednesday,Evening,,,,
2284,Airport,,No Cars Available,2016-12-07 18:41:00,,2016-12-07,18,Wednesday,Evening,,,,
2286,Airport,,No Cars Available,2016-12-07 18:41:00,,2016-12-07,18,Wednesday,Evening,,,,
2283,Airport,,No Cars Available,2016-12-07 18:41:00,,2016-12-07,18,Wednesday,Evening,,,,
2289,Airport,,No Cars Available,2016-12-07 18:41:00,,2016-12-07,18,Wednesday,Evening,,,,
2288,Airport,,No Cars Available,2016-12-07 18:42:00,,2016-12-07,18,Wednesday,Evening,,,,
2291,Airport,,No Cars Available,2016-12-07 18:46:00,,2016-12-07,18,Wednesday,Evening,,,,
2302,Airport,,No Cars Available,2016-12-07 18:47:00,,2016-12-07,18,Wednesday,Evening,,,,
2290,Airport,,No Cars Available,2016-12-07 18:48:00,,2016-12-07,18,Wednesday,Evening,,,,
2296,Airport,,No Cars Available,2016-12-07 18:48:00,,2016-12-07,18,Wednesday,Evening,,,,
2299,Airport,,No Cars Available,2016-12-07 18:49:00,,2016-12-07,18,Wednesday,Evening,,,,
2301,Airport,,No Cars Available,2016-12-07 18:50:00,,2016-12-07,18,Wednesday,Evening,,,,
2293,Airport,,No Cars Available,2016-12-07 18:50:00,,2016-12-07,18,Wednesday,Evening,,,,
2298,Airport,,No Cars Available,2016-12-07 18:53:00,,2016-12-07,18,Wednesday,Evening,,,,
2303,Airport,,No Cars Available,2016-12-07 18:53:00,,2016-12-07,18,Wednesday,Evening,,,,
2300,Airport,,No Cars Available,2016-12-07 18:53:00,,2016-12-07,18,Wednesday,Evening,,,,
2297,Airport,,No Cars Available,2016-12-07 18:54:00,,2016-12-07,18,Wednesday,Evening,,,,
2315,Airport,,No Cars Available,2016-12-07 18:58:00,,2016-12-07,18,Wednesday,Evening,,,,
2312,Airport,,No Cars Available,2016-12-07 18:58:00,,2016-12-07,18,Wednesday,Evening,,,,
2309,Airport,,No Cars Available,2016-12-07 18:59:00,,2016-12-07,18,Wednesday,Evening,,,,
2304,Airport,,No Cars Available,2016-12-07 18:59:00,,2016-12-07,18,Wednesday,Evening,,,,
2314,Airport,,No Cars Available,2016-12-07 18:59:00,,2016-12-07,18,Wednesday,Evening,,,,
2308,Airport,,No Cars Available,2016-12-07 19:02:00,,2016-12-07,19,Wednesday,Evening,,,,
2317,Airport,,No Cars Available,2016-12-07 19:02:00,,2016-12-07,19,Wednesday,Evening,,,,
2313,Airport,,No Cars Available,2016-12-07 19:03:00,,2016-12-07,19,Wednesday,Evening,,,,
2306,City,,No Cars Available,2016-12-07 19:03:00,,2016-12-07,19,Wednesday,Evening,,,,
2316,Airport,,No Cars Available,2016-12-07 19:04:00,,2016-12-07,19,Wednesday,Evening,,,,
2321,Airport,,No Cars Available,2016-12-07 19:04:00,,2016-12-07,19,Wednesday,Evening,,,,
2318,Airport,,No Cars Available,2016-12-07 19:04:00,,2016-12-07,19,Wednesday,Evening,,,,
2319,Airport,,No Cars Available,2016-12-07 19:07:00,,2016-12-07,19,Wednesday,Evening,,,,
2320,Airport,,No Cars Available,2016-12-07 19:07:00,,2016-12-07,19,Wednesday,Evening,,,,
2324,Airport,,No Cars Available,2016-12-07 19:08:00,,2016-12-07,19,Wednesday,Evening,,,,
2322,Airport,,No Cars Available,2016-12-07 19:09:00,,2016-12-07,19,Wednesday,Evening,,,,
2329,Airport,,No Cars Available,2016-12-07 19:10:00,,2016-12-07,19,Wednesday,Evening,,,,
2325,Airport,,No Cars Available,2016-12-07 19:10:00,,2016-12-07,19,Wednesday,Evening,,,,
2344,Airport,,No Cars Available,2016-12-07 19:13:00,,2016-12-07,19,Wednesday,Evening,,,,
2334,Airport,,No Cars Available,2016-12-07 19:14:00,,2016-12-07,19,Wednesday,Evening,,,,
2330,Airport,,No Cars Available,2016-12-07 19:15:00,,2016-12-07,19,Wednesday,Evening,,,,
2337,Airport,,No Cars Available,2016-12-07 19:15:00,,2016-12-07,19,Wednesday,Evening,,,,
2326,Airport,,No Cars Available,2016-12-07 19:16:00,,2016-12-07,19,Wednesday,Evening,,,,
2341,Airport,,No Cars Available,2016-12-07 19:17:00,,2016-12-07,19,Wednesday,Evening,,,,
2332,City,,No Cars Available,2016-12-07 19:17:00,,2016-12-07,19,Wednesday,Evening,,,,
2338,Airport,,No Cars Available,2016-12-07 19:17:00,,2016-12-07,19,Wednesday,Evening,,,,
2333,Airport,,No Cars Available,2016-12-07 19:17:00,,2016-12-07,19,Wednesday,Evening,,,,
2336,Airport,,No Cars Available,2016-12-07 19:18:00,,2016-12-07,19,Wednesday,Evening,,,,
2342,Airport,,No Cars Available,2016-12-07 19:18:00,,2016-12-07,19,Wednesday,Evening,,,,
2343,Airport,,No Cars Available,2016-12-07 19:19:00,,2016-12-07,19,Wednesday,Evening,,,,
2351,City,,No Cars Available,2016-12-07 19:20:00,,2016-12-07,19,Wednesday,Evening,,,,
2345,Airport,,No Cars Available,2016-12-07 19:20:00,,2016-12-07,19,Wednesday,Evening,,,,
2350,City,,No Cars Available,2016-12-07 19:24:00,,2016-12-07,19,Wednesday,Evening,,,,
2352,Airport,,No Cars Available,2016-12-07 19:26:00,,2016-12-07,19,Wednesday,Evening,,,,
2361,Airport,,No Cars Available,2016-12-07 19:28:00,,2016-12-07,19,Wednesday,Evening,,,,
2364,Airport,,No Cars Available,2016-12-07 19:29:00,,2016-12-07,19,Wednesday,Evening,,,,
2355,Airport,,No Cars Available,2016-12-07 19:31:00,,2016-12-07,19,Wednesday,Evening,,,,
2357,Airport,,No Cars Available,2016-12-07 19:31:00,,2016-12-07,19,Wednesday,Evening,,,,
2366,Airport,,No Cars Available,2016-12-07 19:33:00,,2016-12-07,19,Wednesday,Evening,,,,
2367,Airport,,No Cars Available,2016-12-07 19:35:00,,2016-12-07,19,Wednesday,Evening,,,,
2358,Airport,,No Cars Available,2016-12-07 19:35:00,,2016-12-07,19,Wednesday,Evening,,,,
2362,Airport,,No Cars Available,2016-12-07 19:36:00,,2016-12-07,19,Wednesday,Evening,,,,
2371,Airport,,No Cars Available,2016-12-07 19:37:00,,2016-12-07,19,Wednesday,Evening,,,,
2369,City,,No Cars Available,2016-12-07 19:37:00,,2016-12-07,19,Wednesday,Evening,,,,
2380,Airport,,No Cars Available,2016-12-07 19:39:00,,2016-12-07,19,Wednesday,Evening,,,,
2377,Airport,,No Cars Available,2016-12-07 19:40:00,,2016-12-07,19,Wednesday,Evening,,,,
2384,Airport,,No Cars Available,2016-12-07 19:40:00,,2016-12-07,19,Wednesday,Evening,,,,
2374,Airport,,No Cars Available,2016-12-07 19:41:00,,2016-12-07,19,Wednesday,Evening,,,,
2379,Airport,,No Cars Available,2016-12-07 19:43:00,,2016-12-07,19,Wednesday,Evening,,,,
2376,City,,No Cars Available,2016-12-07 19:43:00,,2016-12-07,19,Wednesday,Evening,,,,
2378,Airport,,No Cars Available,2016-12-07 19:44:00,,2016-12-07,19,Wednesday,Evening,,,,
2388,Airport,,No Cars Available,2016-12-07 19:46:00,,2016-12-07,19,Wednesday,Evening,,,,
2383,Airport,,No Cars Available,2016-12-07 19:47:00,,2016-12-07,19,Wednesday,Evening,,,,
2385,Airport,,No Cars Available,2016-12-07 19:47:00,,2016-12-07,19,Wednesday,Evening,,,,
2391,Airport,,No Cars Available,2016-12-07 19:48:00,,2016-12-07,19,Wednesday,Evening,,,,
2386,Airport,,No Cars Available,2016-12-07 19:51:00,,2016-12-07,19,Wednesday,Evening,,,,
2394,Airport,,No Cars Available,2016-12-07 19:52:00,,2016-12-07,19,Wednesday,Evening,,,,
2402,Airport,,No Cars Available,2016-12-07 19:53:00,,2016-12-07,19,Wednesday,Evening,,,,
2390,Airport,,No Cars Available,2016-12-07 19:53:00,,2016-12-07,19,Wednesday,Evening,,,,
2401,Airport,,No Cars Available,2016-12-07 19:55:00,,2016-12-07,19,Wednesday,Evening,,,,
2400,Airport,,No Cars Available,2016-12-07 19:55:00,,2016-12-07,19,Wednesday,Evening,,,,
2403,Airport,,No Cars Available,2016-12-07 19:55:00,,2016-12-07,19,Wednesday,Evening,,,,
2414,Airport,,No Cars Available,2016-12-07 19:56:00,,2016-12-07,19,Wednesday,Evening,,,,
2393,Airport,,No Cars Available,2016-12-07 19:58:00,,2016-12-07,19,Wednesday,Evening,,,,
2398,Airport,,No Cars Available,2016-12-07 19:59:00,,2016-12-07,19,Wednesday,Evening,,,,
2408,Airport,,No Cars Available,2016-12-07 20:01:00,,2016-12-07,20,Wednesday,Evening,,,,
2415,Airport,,No Cars Available,2016-12-07 20:01:00,,2016-12-07,20,Wednesday,Evening,,,,
2421,Airport,,No Cars Available,2016-12-07 20:07:00,,2016-12-07,20,Wednesday,Evening,,,,
2419,Airport,,No Cars Available,2016-12-07 20:09:00,,2016-12-07,20,Wednesday,Evening,,,,
2409,Airport,,No Cars Available,2016-12-07 20:10:00,,2016-12-07,20,Wednesday,Evening,,,,
2428,Airport,,No Cars Available,2016-12-07 20:10:00,,2016-12-07,20,Wednesday,Evening,,,,
2426,Airport,,No Cars Available,2016-12-07 20:10:00,,2016-12-07,20,Wednesday,Evening,,,,
2422,Airport,,No Cars Available,2016-12-07 20:10:00,,2016-12-07,20,Wednesday,Evening,,,,
2427,Airport,,No Cars Available,2016-12-07 20:12:00,,2016-12-07,20,Wednesday,Evening,,,,
2425,Airport,,No Cars Available,2016-12-07 20:13:00,,2016-12-07,20,Wednesday,Evening,,,,
2429,Airport,,No Cars Available,2016-12-07 20:17:00,,2016-12-07,20,Wednesday,Evening,,,,
2431,Airport,,No Cars Available,2016-12-07 20:19:00,,2016-12-07,20,Wednesday,Evening,,,,
2439,Airport,,No Cars Available,2016-12-07 20:19:00,,2016-12-07,20,Wednesday,Evening,,,,
2433,Airport,,No Cars Available,2016-12-07 20:19:00,,2016-12-07,20,Wednesday,Evening,,,,
2450,Airport,,No Cars Available,2016-12-07 20:20:00,,2016-12-07,20,Wednesday,Evening,,,,
2440,Airport,,No Cars Available,2016-12-07 20:21:00,,2016-12-07,20,Wednesday,Evening,,,,
2442,Airport,,No Cars Available,2016-12-07 20:22:00,,2016-12-07,20,Wednesday,Evening,,,,
2443,Airport,,No Cars Available,2016-12-07 20:23:00,,2016-12-07,20,Wednesday,Evening,,,,
2446,Airport,,No Cars Available,2016-12-07 20:25:00,,2016-12-07,20,Wednesday,Evening,,,,
2455,Airport,,No Cars Available,2016-12-07 20:25:00,,2016-12-07,20,Wednesday,Evening,,,,
2453,Airport,,No Cars Available,2016-12-07 20:25:00,,2016-12-07,20,Wednesday,Evening,,,,
2452,Airport,,No Cars Available,2016-12-07 20:27:00,,2016-12-07,20,Wednesday,Evening,,,,
2454,Airport,,No Cars Available,2016-12-07 20:28:00,,2016-12-07,20,Wednesday,Evening,,,,
2451,Airport,,No Cars Available,2016-12-07 20:29:00,,2016-12-07,20,Wednesday,Evening,,,,
